,np,bacteria,bac_type,np_synthesis,method,shape,reference,kingdom,phylum,class,order,family,genus,gram,isolated_from,source,concentration,mol_weight (g/mol),np_size_avg (nm),time_set,"min_Incub_period, h","growth_temp, C",Valance_electron,labuteASA,tpsa,CrippenMR,chi0v
379,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,-0.853871964,81.3794,100,18,24,37,8,22.60496136,17.07,0.6865,4.082482905
380,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.515873844,81.3794,100,18,24,37,8,22.60496136,17.07,0.6865,4.082482905
381,ZnO,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,2,81.3794,22.5,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
383,ZnO,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MBC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,2,81.3794,22.5,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
384,ZnO,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MBC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,2.301029996,81.3794,22.5,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
385,ZnO,Acinetobacter baumannii,pathogenic,green_synthesis,MIC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,urine,0,1.397940009,81.3794,22.5,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
386,ZnO,Acinetobacter baumannii,pathogenic,green_synthesis,MBC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,urine,0,2,81.3794,22.5,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
387,ZnO,Enterococcus faecalis,pathogenic,green_synthesis,MIC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,0,2,81.3794,22.5,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
388,ZnO,Enterococcus faecalis,pathogenic,green_synthesis,MBC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,0,2.301029996,81.3794,22.5,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
389,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2,81.3794,22.5,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
391,ZnO,Escherichia coli,pathogenic,green_synthesis,MBC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2,81.3794,22.5,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
392,ZnO,Escherichia coli,pathogenic,green_synthesis,MBC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.301029996,81.3794,22.5,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
393,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.301029996,81.3794,22.5,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
395,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MBC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.301029996,81.3794,22.5,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
396,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MBC,quasi-spherical,https://sci-hub.ru/10.1016/j.jiph.2017.10.006,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.602059991,81.3794,22.5,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
407,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.096910013,81.3794,79,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
408,ZnO,Escherichia coli,pathogenic,green_synthesis,MBC,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.397940009,81.3794,79,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
409,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.397940009,81.3794,79,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
410,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MBC,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.698970004,81.3794,79,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
411,ZnO,Bacillus licheniformis,non-pathogenic,green_synthesis,MIC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,0.079181246,81.3794,37.86,24,16,37,8,22.60496136,17.07,0.6865,4.082482905
412,ZnO,Bacillus licheniformis,non-pathogenic,green_synthesis,MBC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,0,81.3794,37.86,24,16,37,8,22.60496136,17.07,0.6865,4.082482905
413,ZnO,Bacillus subtilis,non-pathogenic,green_synthesis,MIC,spherical,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,1.967547976,81.3794,6,24,0.16,30,8,22.60496136,17.07,0.6865,4.082482905
414,ZnO,Bacillus subtilis,non-pathogenic,green_synthesis,MBC,spherical,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,2.8804134,81.3794,6,24,0.16,30,8,22.60496136,17.07,0.6865,4.082482905
415,ZnO,Bacillus subtilis,non-pathogenic,green_synthesis,MIC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,0.079181246,81.3794,37.86,24,0.16,30,8,22.60496136,17.07,0.6865,4.082482905
416,ZnO,Bacillus subtilis,non-pathogenic,green_synthesis,MBC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,0,81.3794,37.86,24,0.16,30,8,22.60496136,17.07,0.6865,4.082482905
417,ZnO,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,MIC,spherical,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,1.829303773,81.3794,6,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
418,ZnO,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,MBC,spherical,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,2.589167391,81.3794,6,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
419,ZnO,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,MIC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,0.113943352,81.3794,37.86,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
420,ZnO,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,MBC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,0.041392685,81.3794,37.86,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
421,ZnO,Aspergillus niger,pathogenic,green_synthesis,MIC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,0,0.230448921,81.3794,37.86,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
422,ZnO,Aspergillus niger,pathogenic,green_synthesis,MBC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,0,0.079181246,81.3794,37.86,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
423,ZnO,Candida albicans,pathogenic,green_synthesis,MIC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,0,0.301029996,81.3794,37.86,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
424,ZnO,Candida albicans,pathogenic,green_synthesis,MBC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,0,0.146128036,81.3794,37.86,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
425,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,spherical,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.861534411,81.3794,6,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
426,ZnO,Escherichia coli,pathogenic,green_synthesis,MBC,spherical,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.588159616,81.3794,6,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
427,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0,81.3794,37.86,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
428,ZnO,Escherichia coli,pathogenic,green_synthesis,MBC,quasi-hexagonal,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,-0.096910013,81.3794,37.86,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
431,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,spherical,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.610660163,81.3794,6,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
432,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,MIC,nanoplates,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,0,2.698970004,81.3794,35,24,2,30,8,22.60496136,17.07,0.6865,4.082482905
433,ZnO,Bacillus cereus,pathogenic,chemical_synthesis,MIC,nanoplates,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,food,0,2.397940009,81.3794,35,24,4,30,8,22.60496136,17.07,0.6865,4.082482905
434,ZnO,Enterococcus faecalis,pathogenic,chemical_synthesis,MIC,nanoplates,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,0,2.698970004,81.3794,35,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
435,ZnO,Escherichia coli,pathogenic,chemical_synthesis,MIC,nanoplates,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,3,81.3794,35,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
436,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,nanoplates,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,3,81.3794,35,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
437,ZnO,Aspergillus flavus,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,0,2.357934847,81.3794,40,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
438,ZnO,Aspergillus flavus,opportunistic pathogen,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,0,3.153509989,81.3794,40,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
439,ZnO,Aspergillus flavus,opportunistic pathogen,green_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,0,2.252853031,81.3794,25,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
440,ZnO,Aspergillus flavus,opportunistic pathogen,green_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,0,3.14082218,81.3794,25,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
441,ZnO,Aspergillus nidulans,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,0,2.414973348,81.3794,40,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
442,ZnO,Aspergillus nidulans,opportunistic pathogen,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,0,3.184691431,81.3794,40,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
443,ZnO,Aspergillus nidulans,opportunistic pathogen,green_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,0,2.357934847,81.3794,25,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
444,ZnO,Aspergillus nidulans,opportunistic pathogen,green_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,soil,0,3.165837625,81.3794,25,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
445,ZnO,Citrobacter freundii,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,0,2.212187604,81.3794,40,24,12,37,8,22.60496136,17.07,0.6865,4.082482905
446,ZnO,Citrobacter freundii,opportunistic pathogen,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,0,2.943988875,81.3794,40,24,12,37,8,22.60496136,17.07,0.6865,4.082482905
447,ZnO,Citrobacter freundii,opportunistic pathogen,green_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,0,2.164352856,81.3794,25,24,12,37,8,22.60496136,17.07,0.6865,4.082482905
448,ZnO,Citrobacter freundii,opportunistic pathogen,green_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,0,2.919078092,81.3794,25,24,12,37,8,22.60496136,17.07,0.6865,4.082482905
449,ZnO,Rhizopus stolonifer,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,f,food,0,2.290034611,81.3794,40,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
450,ZnO,Rhizopus stolonifer,opportunistic pathogen,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,f,food,0,3.135768515,81.3794,40,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
451,ZnO,Rhizopus stolonifer,opportunistic pathogen,green_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,f,food,0,2.212187604,81.3794,25,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
452,ZnO,Rhizopus stolonifer,opportunistic pathogen,green_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,f,food,0,3.114610984,81.3794,25,24,24,30,8,22.60496136,17.07,0.6865,4.082482905
453,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,0,2.113943352,81.3794,40,24,2,30,8,22.60496136,17.07,0.6865,4.082482905
454,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,0,2.892651034,81.3794,40,24,2,30,8,22.60496136,17.07,0.6865,4.082482905
455,ZnO,Serratia marcescens,opportunistic pathogen,green_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,0,2.056904851,81.3794,25,24,2,30,8,22.60496136,17.07,0.6865,4.082482905
